data,produto,categoria,quantidade,preco,custo,promocao
2026-03-25,Sonho,Doces,88,6.0,1.9,0
2026-03-25,Suco de laranja natural,Bebidas,43,9.0,3.0,0
2026-03-25,Torta de limão (fatia),Doces,36,11.0,3.5,0
2026-03-26,Baguete,Pães,49,8.0,2.6,0
2026-03-26,Bolo de cenoura (fatia),Doces,50,7.0,2.0,0
2026-03-26,Brigadeiro,Doces,88,3.0,0.9,0
2026-03-26,Coxinha,Salgados,105,7.5,2.3,0
2026-03-26,Croissant,Pães,68,7.0,2.4,0
2026-03-26,Empada de frango,Salgados,48,7.0,2.2,0
2026-03-26,Esfiha de carne,Salgados,107,6.5,2.0,0
2026-03-26,Misto quente,Lanches,42,9.0,3.0,0
2026-03-26,Pudim (fatia),Doces,28,10.0,3.2,0
2026-03-26,Pão de batata,Salgados,59,6.0,1.8,0
2026-03-26,Pão de forma caseiro,Pães,43,12.0,4.5,0
2026-03-26,Pão de queijo,Pães,197,3.5,1.1,0
2026-03-26,Pão francês,Pães,1058,0.9,0.3,0
2026-03-26,Pão na chapa,Lanches,90,6.0,1.5,0
2026-03-26,Sanduíche natural,Lanches,49,14.0,5.5,0
2026-03-26,Sonho,Doces,51,6.0,1.9,0
2026-03-26,Suco de laranja natural,Bebidas,119,9.0,3.0,0
2026-03-26,Torta de limão (fatia),Doces,40,11.0,3.5,0
2026-03-27,Baguete,Pães,50,8.0,2.6,0
2026-03-27,Bolo de cenoura (fatia),Doces,53,7.0,2.0,0
2026-03-27,Brigadeiro,Doces,94,3.0,0.9,0
2026-03-27,Coxinha,Salgados,154,7.5,2.3,0
2026-03-27,Croissant,Pães,84,7.0,2.4,0
2026-03-27,Empada de frango,Salgados,50,7.0,2.2,0
2026-03-27,Esfiha de carne,Salgados,77,6.5,2.0,0
2026-03-27,Misto quente,Lanches,98,9.0,3.0,0
2026-03-27,Pudim (fatia),Doces,23,10.0,3.2,0
2026-03-27,Pão de batata,Salgados,62,6.0,1.8,0
2026-03-27,Pão de forma caseiro,Pães,30,12.0,4.5,0
2026-03-27,Pão de queijo,Pães,231,3.5,1.1,0
2026-03-27,Pão francês,Pães,1142,0.9,0.3,0
2026-03-27,Pão na chapa,Lanches,157,6.0,1.5,0
2026-03-27,Sanduíche natural,Lanches,76,14.0,5.5,0
2026-03-27,Sonho,Doces,36,6.0,1.9,0
2026-03-27,Suco de laranja natural,Bebidas,77,9.0,3.0,0
2026-03-27,Torta de limão (fatia),Doces,30,11.0,3.5,0
2026-03-28,Baguete,Pães,66,8.0,2.6,0
2026-03-28,Bolo de cenoura (fatia),Doces,109,7.0,2.0,0
2026-03-28,Brigadeiro,Doces,125,3.0,0.9,0
2026-03-28,Coxinha,Salgados,132,7.5,2.3,0
2026-03-28,Croissant,Pães,88,7.0,2.4,0
2026-03-28,Empada de frango,Salgados,76,7.0,2.2,0
2026-03-28,Esfiha de carne,Salgados,46,6.5,2.0,0
2026-03-28,Misto quente,Lanches,83,9.0,3.0,0
2026-03-28,Pudim (fatia),Doces,48,10.0,3.2,0
2026-03-28,Pão de batata,Salgados,61,6.0,1.8,0
2026-03-28,Pão de forma caseiro,Pães,38,12.0,4.5,0
2026-03-28,Pão de queijo,Pães,217,3.5,1.1,0
2026-03-28,Pão francês,Pães,1260,0.9,0.3,0
2026-03-28,Pão na chapa,Lanches,112,6.0,1.5,0
2026-03-28,Sanduíche natural,Lanches,64,14.0,5.5,0
2026-03-28,Sonho,Doces,62,6.0,1.9,0
2026-03-28,Suco de laranja natural,Bebidas,99,9.0,3.0,0
2026-03-28,Torta de limão (fatia),Doces,36,11.0,3.5,0
2026-03-29,Baguete,Pães,34,8.0,2.6,0
2026-03-29,Bolo de cenoura (fatia),Doces,101,7.0,2.0,0
2026-03-29,Brigadeiro,Doces,103,3.0,0.9,0
2026-03-29,Coxinha,Salgados,99,7.5,2.3,0
2026-03-29,Croissant,Pães,80,7.0,2.4,0
2026-03-29,Empada de frango,Salgados,54,7.0,2.2,0
2026-03-29,Esfiha de carne,Salgados,48,6.5,2.0,0
2026-03-29,Misto quente,Lanches,39,9.0,3.0,0
2026-03-29,Pudim (fatia),Doces,44,10.0,3.2,0
2026-03-29,Pão de batata,Salgados,94,5.1,1.8,1
2026-03-29,Pão de forma caseiro,Pães,17,12.0,4.5,0
2026-03-29,Pão de queijo,Pães,161,3.5,1.1,0
2026-03-29,Pão francês,Pães,1177,0.9,0.3,0
2026-03-29,Pão na chapa,Lanches,213,6.0,1.5,0
2026-03-29,Sanduíche natural,Lanches,29,11.9,5.5,1
2026-03-29,Sonho,Doces,92,6.0,1.9,0
2026-03-29,Suco de laranja natural,Bebidas,78,9.0,3.0,0
2026-03-29,Torta de limão (fatia),Doces,31,11.0,3.5,0
2026-03-30,Baguete,Pães,48,8.0,2.6,0
2026-03-30,Bolo de cenoura (fatia),Doces,39,7.0,2.0,0
2026-03-30,Brigadeiro,Doces,63,3.0,0.9,0
2026-03-30,Coxinha,Salgados,141,7.5,2.3,0
2026-03-30,Croissant,Pães,95,7.0,2.4,0
2026-03-30,Empada de frango,Salgados,50,7.0,2.2,0
2026-03-30,Esfiha de carne,Salgados,117,5.52,2.0,1
2026-03-30,Misto quente,Lanches,52,9.0,3.0,0
2026-03-30,Pudim (fatia),Doces,25,10.0,3.2,0
2026-03-30,Pão de batata,Salgados,50,6.0,1.8,0
2026-03-30,Pão de forma caseiro,Pães,17,12.0,4.5,0
2026-03-30,Pão de queijo,Pães,207,3.5,1.1,0
2026-03-30,Pão francês,Pães,640,0.9,0.3,0
2026-03-30,Pão na chapa,Lanches,129,6.0,1.5,0
2026-03-30,Sanduíche natural,Lanches,35,14.0,5.5,0
2026-03-30,Sonho,Doces,73,5.1,1.9,1
2026-03-30,Suco de laranja natural,Bebidas,98,9.0,3.0,0
2026-03-30,Torta de limão (fatia),Doces,41,11.0,3.5,0
2026-03-31,Baguete,Pães,32,8.0,2.6,0
2026-03-31,Bolo de cenoura (fatia),Doces,40,7.0,2.0,0
2026-03-31,Brigadeiro,Doces,121,3.0,0.9,0
2026-03-31,Coxinha,Salgados,158,7.5,2.3,0
2026-03-31,Croissant,Pães,83,7.0,2.4,0
2026-03-31,Empada de frango,Salgados,58,7.0,2.2,0
2026-03-31,Esfiha de carne,Salgados,79,6.5,2.0,0
2026-03-31,Misto quente,Lanches,54,9.0,3.0,0
2026-03-31,Pudim (fatia),Doces,18,10.0,3.2,0
2026-03-31,Pão de batata,Salgados,64,6.0,1.8,0
2026-03-31,Pão de forma caseiro,Pães,23,12.0,4.5,0
2026-03-31,Pão de queijo,Pães,175,3.5,1.1,0
2026-03-31,Pão francês,Pães,1069,0.9,0.3,0
2026-03-31,Pão na chapa,Lanches,45,6.0,1.5,0
2026-03-31,Sanduíche natural,Lanches,36,14.0,5.5,0
2026-03-31,Sonho,Doces,57,6.0,1.9,0
2026-03-31,Suco de laranja natural,Bebidas,54,9.0,3.0,0
2026-03-31,Torta de limão (fatia),Doces,11,11.0,3.5,0
2026-04-01,Baguete,Pães,32,8.0,2.6,0
2026-04-01,Bolo de cenoura (fatia),Doces,54,7.0,2.0,0
2026-04-01,Brigadeiro,Doces,38,3.0,0.9,0
2026-04-01,Coxinha,Salgados,142,7.5,2.3,0
2026-04-01,Croissant,Pães,33,7.0,2.4,0
2026-04-01,Empada de frango,Salgados,46,7.0,2.2,0
2026-04-01,Esfiha de carne,Salgados,64,6.5,2.0,0
2026-04-01,Misto quente,Lanches,68,9.0,3.0,0
2026-04-01,Pudim (fatia),Doces,23,10.0,3.2,0
2026-04-01,Pão de batata,Salgados,56,5.1,1.8,1
2026-04-01,Pão de forma caseiro,Pães,29,12.0,4.5,0
2026-04-01,Pão de queijo,Pães,203,3.5,1.1,0
2026-04-01,Pão francês,Pães,748,0.9,0.3,0
2026-04-01,Pão na chapa,Lanches,127,6.0,1.5,0
2026-04-01,Sanduíche natural,Lanches,43,14.0,5.5,0
2026-04-01,Sonho,Doces,40,6.0,1.9,0
2026-04-01,Suco de laranja natural,Bebidas,45,9.0,3.0,0
2026-04-01,Torta de limão (fatia),Doces,16,11.0,3.5,0
2026-04-02,Baguete,Pães,55,8.0,2.6,0
2026-04-02,Bolo de cenoura (fatia),Doces,62,7.0,2.0,0
2026-04-02,Brigadeiro,Doces,54,3.0,0.9,0
2026-04-02,Coxinha,Salgados,155,7.5,2.3,0
2026-04-02,Croissant,Pães,56,7.0,2.4,0
2026-04-02,Empada de frango,Salgados,37,7.0,2.2,0
2026-04-02,Esfiha de carne,Salgados,88,6.5,2.0,0
2026-04-02,Misto quente,Lanches,60,9.0,3.0,0
2026-04-02,Pudim (fatia),Doces,15,10.0,3.2,0
2026-04-02,Pão de batata,Salgados,94,6.0,1.8,0
2026-04-02,Pão de forma caseiro,Pães,12,12.0,4.5,0
2026-04-02,Pão de queijo,Pães,207,3.5,1.1,0
2026-04-02,Pão francês,Pães,1079,0.9,0.3,0
2026-04-02,Pão na chapa,Lanches,109,6.0,1.5,0
2026-04-02,Sanduíche natural,Lanches,52,14.0,5.5,0
2026-04-02,Sonho,Doces,43,6.0,1.9,0
2026-04-02,Suco de laranja natural,Bebidas,122,9.0,3.0,0
2026-04-02,Torta de limão (fatia),Doces,27,11.0,3.5,0
2026-04-03,Baguete,Pães,56,8.0,2.6,0
2026-04-03,Bolo de cenoura (fatia),Doces,104,7.0,2.0,0
2026-04-03,Brigadeiro,Doces,156,3.0,0.9,0
2026-04-03,Coxinha,Salgados,99,7.5,2.3,0
2026-04-03,Croissant,Pães,82,7.0,2.4,0
2026-04-03,Empada de frango,Salgados,40,7.0,2.2,0
2026-04-03,Esfiha de carne,Salgados,58,6.5,2.0,0
2026-04-03,Misto quente,Lanches,52,9.0,3.0,0
2026-04-03,Pudim (fatia),Doces,29,10.0,3.2,0
2026-04-03,Pão de batata,Salgados,36,6.0,1.8,0
2026-04-03,Pão de forma caseiro,Pães,37,10.2,4.5,1
2026-04-03,Pão de queijo,Pães,393,3.5,1.1,0
2026-04-03,Pão francês,Pães,1266,0.9,0.3,0
2026-04-03,Pão na chapa,Lanches,161,6.0,1.5,0
2026-04-03,Sanduíche natural,Lanches,55,14.0,5.5,0
2026-04-03,Sonho,Doces,89,6.0,1.9,0
2026-04-03,Suco de laranja natural,Bebidas,121,9.0,3.0,0
2026-04-03,Torta de limão (fatia),Doces,49,11.0,3.5,0
2026-04-04,Baguete,Pães,78,6.8,2.6,1
2026-04-04,Bolo de cenoura (fatia),Doces,64,7.0,2.0,0
2026-04-04,Brigadeiro,Doces,143,3.0,0.9,0
2026-04-04,Coxinha,Salgados,113,7.5,2.3,0
2026-04-04,Croissant,Pães,133,7.0,2.4,0
2026-04-04,Empada de frango,Salgados,71,7.0,2.2,0
2026-04-04,Esfiha de carne,Salgados,88,6.5,2.0,0
2026-04-04,Misto quente,Lanches,48,9.0,3.0,0
2026-04-04,Pudim (fatia),Doces,38,10.0,3.2,0
2026-04-04,Pão de batata,Salgados,66,6.0,1.8,0
2026-04-04,Pão de forma caseiro,Pães,43,12.0,4.5,0
2026-04-04,Pão de queijo,Pães,170,3.5,1.1,0
2026-04-04,Pão francês,Pães,1344,0.9,0.3,0
2026-04-04,Pão na chapa,Lanches,215,6.0,1.5,0
2026-04-04,Sanduíche natural,Lanches,26,14.0,5.5,0
2026-04-04,Sonho,Doces,80,6.0,1.9,0
2026-04-04,Suco de laranja natural,Bebidas,114,9.0,3.0,0
2026-04-04,Torta de limão (fatia),Doces,20,11.0,3.5,0
2026-04-05,Baguete,Pães,56,8.0,2.6,0
2026-04-05,Bolo de cenoura (fatia),Doces,65,7.0,2.0,0
2026-04-05,Brigadeiro,Doces,96,3.0,0.9,0
2026-04-05,Coxinha,Salgados,106,7.5,2.3,0
2026-04-05,Croissant,Pães,92,7.0,2.4,0
2026-04-05,Empada de frango,Salgados,32,7.0,2.2,0
2026-04-05,Esfiha de carne,Salgados,68,6.5,2.0,0
2026-04-05,Misto quente,Lanches,49,9.0,3.0,0
2026-04-05,Pudim (fatia),Doces,41,10.0,3.2,0
2026-04-05,Pão de batata,Salgados,57,6.0,1.8,0
2026-04-05,Pão de forma caseiro,Pães,42,12.0,4.5,0
2026-04-05,Pão de queijo,Pães,265,3.5,1.1,0
2026-04-05,Pão francês,Pães,1220,0.9,0.3,0
2026-04-05,Pão na chapa,Lanches,246,6.0,1.5,0
2026-04-05,Sanduíche natural,Lanches,22,14.0,5.5,0
2026-04-05,Sonho,Doces,110,6.0,1.9,0
2026-04-05,Suco de laranja natural,Bebidas,91,9.0,3.0,0
2026-04-05,Torta de limão (fatia),Doces,43,11.0,3.5,0
2026-04-06,Baguete,Pães,18,8.0,2.6,0
2026-04-06,Bolo de cenoura (fatia),Doces,23,7.0,2.0,0
2026-04-06,Brigadeiro,Doces,113,3.0,0.9,0
2026-04-06,Coxinha,Salgados,134,7.5,2.3,0
2026-04-06,Croissant,Pães,51,7.0,2.4,0
2026-04-06,Empada de frango,Salgados,76,7.0,2.2,0
2026-04-06,Esfiha de carne,Salgados,72,6.5,2.0,0
2026-04-06,Misto quente,Lanches,84,9.0,3.0,0
2026-04-06,Pudim (fatia),Doces,20,10.0,3.2,0
2026-04-06,Pão de batata,Salgados,79,6.0,1.8,0
2026-04-06,Pão de forma caseiro,Pães,30,12.0,4.5,0
2026-04-06,Pão de queijo,Pães,208,3.5,1.1,0
2026-04-06,Pão francês,Pães,892,0.9,0.3,0
2026-04-06,Pão na chapa,Lanches,123,6.0,1.5,0
2026-04-06,Sanduíche natural,Lanches,64,14.0,5.5,0
2026-04-06,Sonho,Doces,39,6.0,1.9,0
2026-04-06,Suco de laranja natural,Bebidas,85,9.0,3.0,0
2026-04-06,Torta de limão (fatia),Doces,22,11.0,3.5,0
2026-04-07,Baguete,Pães,52,8.0,2.6,0
2026-04-07,Bolo de cenoura (fatia),Doces,118,5.95,2.0,1
2026-04-07,Brigadeiro,Doces,108,3.0,0.9,0
2026-04-07,Coxinha,Salgados,109,7.5,2.3,0
2026-04-07,Croissant,Pães,56,7.0,2.4,0
2026-04-07,Empada de frango,Salgados,79,7.0,2.2,0
2026-04-07,Esfiha de carne,Salgados,143,6.5,2.0,0
2026-04-07,Misto quente,Lanches,72,9.0,3.0,0
2026-04-07,Pudim (fatia),Doces,22,10.0,3.2,0
2026-04-07,Pão de batata,Salgados,89,6.0,1.8,0
2026-04-07,Pão de forma caseiro,Pães,31,12.0,4.5,0
2026-04-07,Pão de queijo,Pães,189,3.5,1.1,0
2026-04-07,Pão francês,Pães,1144,0.9,0.3,0
2026-04-07,Pão na chapa,Lanches,145,6.0,1.5,0
2026-04-07,Sanduíche natural,Lanches,53,14.0,5.5,0
2026-04-07,Sonho,Doces,69,6.0,1.9,0
2026-04-07,Suco de laranja natural,Bebidas,63,9.0,3.0,0
2026-04-07,Torta de limão (fatia),Doces,30,11.0,3.5,0
2026-04-08,Baguete,Pães,31,8.0,2.6,0
2026-04-08,Bolo de cenoura (fatia),Doces,60,5.95,2.0,1
2026-04-08,Brigadeiro,Doces,112,3.0,0.9,0
2026-04-08,Coxinha,Salgados,100,7.5,2.3,0
2026-04-08,Croissant,Pães,60,7.0,2.4,0
2026-04-08,Empada de frango,Salgados,31,7.0,2.2,0
2026-04-08,Esfiha de carne,Salgados,80,6.5,2.0,0
2026-04-08,Misto quente,Lanches,93,9.0,3.0,0
2026-04-08,Pudim (fatia),Doces,27,10.0,3.2,0
2026-04-08,Pão de batata,Salgados,106,6.0,1.8,0
2026-04-08,Pão de forma caseiro,Pães,19,12.0,4.5,0
2026-04-08,Pão de queijo,Pães,216,3.5,1.1,0
2026-04-08,Pão francês,Pães,1264,0.9,0.3,0
2026-04-08,Pão na chapa,Lanches,156,6.0,1.5,0
2026-04-08,Sanduíche natural,Lanches,92,14.0,5.5,0
2026-04-08,Sonho,Doces,100,6.0,1.9,0
2026-04-08,Suco de laranja natural,Bebidas,74,7.65,3.0,1
2026-04-08,Torta de limão (fatia),Doces,42,11.0,3.5,0
2026-04-09,Baguete,Pães,35,8.0,2.6,0
2026-04-09,Bolo de cenoura (fatia),Doces,47,7.0,2.0,0
2026-04-09,Brigadeiro,Doces,106,3.0,0.9,0
2026-04-09,Coxinha,Salgados,183,7.5,2.3,0
2026-04-09,Croissant,Pães,53,7.0,2.4,0
2026-04-09,Empada de frango,Salgados,79,7.0,2.2,0
2026-04-09,Esfiha de carne,Salgados,76,5.52,2.0,1
2026-04-09,Misto quente,Lanches,117,9.0,3.0,0
2026-04-09,Pudim (fatia),Doces,25,10.0,3.2,0
2026-04-09,Pão de batata,Salgados,69,6.0,1.8,0
2026-04-09,Pão de forma caseiro,Pães,31,12.0,4.5,0
2026-04-09,Pão de queijo,Pães,206,3.5,1.1,0
2026-04-09,Pão francês,Pães,992,0.76,0.3,1
2026-04-09,Pão na chapa,Lanches,82,6.0,1.5,0
2026-04-09,Sanduíche natural,Lanches,28,14.0,5.5,0
2026-04-09,Sonho,Doces,76,6.0,1.9,0
2026-04-09,Suco de laranja natural,Bebidas,86,9.0,3.0,0
2026-04-09,Torta de limão (fatia),Doces,27,11.0,3.5,0
2026-04-10,Baguete,Pães,35,8.0,2.6,0
2026-04-10,Bolo de cenoura (fatia),Doces,63,7.0,2.0,0
2026-04-10,Brigadeiro,Doces,50,3.0,0.9,0
2026-04-10,Coxinha,Salgados,115,7.5,2.3,0
2026-04-10,Croissant,Pães,97,7.0,2.4,0
2026-04-10,Empada de frango,Salgados,67,7.0,2.2,0
2026-04-10,Esfiha de carne,Salgados,79,6.5,2.0,0
2026-04-10,Misto quente,Lanches,74,9.0,3.0,0
2026-04-10,Pudim (fatia),Doces,29,10.0,3.2,0
2026-04-10,Pão de batata,Salgados,102,6.0,1.8,0
2026-04-10,Pão de forma caseiro,Pães,21,12.0,4.5,0
2026-04-10,Pão de queijo,Pães,198,3.5,1.1,0
2026-04-10,Pão francês,Pães,990,0.9,0.3,0
2026-04-10,Pão na chapa,Lanches,183,6.0,1.5,0
2026-04-10,Sanduíche natural,Lanches,60,14.0,5.5,0
2026-04-10,Sonho,Doces,59,6.0,1.9,0
2026-04-10,Suco de laranja natural,Bebidas,71,9.0,3.0,0
2026-04-10,Torta de limão (fatia),Doces,25,11.0,3.5,0
2026-04-11,Baguete,Pães,32,8.0,2.6,0
2026-04-11,Bolo de cenoura (fatia),Doces,33,7.0,2.0,0
2026-04-11,Brigadeiro,Doces,117,3.0,0.9,0
2026-04-11,Coxinha,Salgados,89,7.5,2.3,0
2026-04-11,Croissant,Pães,129,7.0,2.4,0
2026-04-11,Empada de frango,Salgados,91,5.95,2.2,1
2026-04-11,Esfiha de carne,Salgados,89,6.5,2.0,0
2026-04-11,Misto quente,Lanches,55,9.0,3.0,0
2026-04-11,Pudim (fatia),Doces,20,10.0,3.2,0
2026-04-11,Pão de batata,Salgados,34,6.0,1.8,0
2026-04-11,Pão de forma caseiro,Pães,23,12.0,4.5,0
2026-04-11,Pão de queijo,Pães,255,3.5,1.1,0
2026-04-11,Pão francês,Pães,1727,0.9,0.3,0
2026-04-11,Pão na chapa,Lanches,197,6.0,1.5,0
2026-04-11,Sanduíche natural,Lanches,54,14.0,5.5,0
2026-04-11,Sonho,Doces,59,6.0,1.9,0
2026-04-11,Suco de laranja natural,Bebidas,102,9.0,3.0,0
2026-04-11,Torta de limão (fatia),Doces,52,11.0,3.5,0
2026-04-12,Baguete,Pães,24,8.0,2.6,0
2026-04-12,Bolo de cenoura (fatia),Doces,64,7.0,2.0,0
2026-04-12,Brigadeiro,Doces,104,3.0,0.9,0
2026-04-12,Coxinha,Salgados,103,7.5,2.3,0
2026-04-12,Croissant,Pães,70,7.0,2.4,0
2026-04-12,Empada de frango,Salgados,54,7.0,2.2,0
2026-04-12,Esfiha de carne,Salgados,96,6.5,2.0,0
2026-04-12,Misto quente,Lanches,63,9.0,3.0,0
2026-04-12,Pudim (fatia),Doces,27,10.0,3.2,0
2026-04-12,Pão de batata,Salgados,56,6.0,1.8,0
2026-04-12,Pão de forma caseiro,Pães,33,12.0,4.5,0
2026-04-12,Pão de queijo,Pães,288,3.5,1.1,0
2026-04-12,Pão francês,Pães,1004,0.9,0.3,0
2026-04-12,Pão na chapa,Lanches,142,6.0,1.5,0
2026-04-12,Sanduíche natural,Lanches,45,14.0,5.5,0
2026-04-12,Sonho,Doces,94,6.0,1.9,0
2026-04-12,Suco de laranja natural,Bebidas,77,9.0,3.0,0
2026-04-12,Torta de limão (fatia),Doces,60,11.0,3.5,0
2026-04-13,Baguete,Pães,42,8.0,2.6,0
2026-04-13,Bolo de cenoura (fatia),Doces,52,7.0,2.0,0
2026-04-13,Brigadeiro,Doces,82,3.0,0.9,0
2026-04-13,Coxinha,Salgados,178,7.5,2.3,0
2026-04-13,Croissant,Pães,27,7.0,2.4,0
2026-04-13,Empada de frango,Salgados,64,7.0,2.2,0
2026-04-13,Esfiha de carne,Salgados,66,6.5,2.0,0
2026-04-13,Misto quente,Lanches,83,9.0,3.0,0
2026-04-13,Pudim (fatia),Doces,37,10.0,3.2,0
2026-04-13,Pão de batata,Salgados,50,6.0,1.8,0
2026-04-13,Pão de forma caseiro,Pães,13,12.0,4.5,0
2026-04-13,Pão de queijo,Pães,192,3.5,1.1,0
2026-04-13,Pão francês,Pães,934,0.9,0.3,0
2026-04-13,Pão na chapa,Lanches,120,6.0,1.5,0
2026-04-13,Sanduíche natural,Lanches,46,11.9,5.5,1
2026-04-13,Sonho,Doces,73,6.0,1.9,0
2026-04-13,Suco de laranja natural,Bebidas,83,9.0,3.0,0
2026-04-13,Torta de limão (fatia),Doces,18,11.0,3.5,0
2026-04-14,Baguete,Pães,22,8.0,2.6,0
2026-04-14,Bolo de cenoura (fatia),Doces,53,7.0,2.0,0
2026-04-14,Brigadeiro,Doces,90,3.0,0.9,0
2026-04-14,Coxinha,Salgados,150,7.5,2.3,0
2026-04-14,Croissant,Pães,67,7.0,2.4,0
2026-04-14,Empada de frango,Salgados,66,7.0,2.2,0
2026-04-14,Esfiha de carne,Salgados,109,6.5,2.0,0
2026-04-14,Misto quente,Lanches,69,9.0,3.0,0
2026-04-14,Pudim (fatia),Doces,23,10.0,3.2,0
2026-04-14,Pão de batata,Salgados,85,6.0,1.8,0
2026-04-14,Pão de forma caseiro,Pães,23,12.0,4.5,0
2026-04-14,Pão de queijo,Pães,227,3.5,1.1,0
2026-04-14,Pão francês,Pães,919,0.9,0.3,0
2026-04-14,Pão na chapa,Lanches,147,6.0,1.5,0
2026-04-14,Sanduíche natural,Lanches,57,14.0,5.5,0
2026-04-14,Sonho,Doces,98,6.0,1.9,0
2026-04-14,Suco de laranja natural,Bebidas,103,9.0,3.0,0
2026-04-14,Torta de limão (fatia),Doces,17,11.0,3.5,0
2026-04-15,Baguete,Pães,35,8.0,2.6,0
2026-04-15,Bolo de cenoura (fatia),Doces,30,5.95,2.0,1
2026-04-15,Brigadeiro,Doces,110,3.0,0.9,0
2026-04-15,Coxinha,Salgados,156,7.5,2.3,0
2026-04-15,Croissant,Pães,95,7.0,2.4,0
2026-04-15,Empada de frango,Salgados,72,7.0,2.2,0
2026-04-15,Esfiha de carne,Salgados,83,6.5,2.0,0
2026-04-15,Misto quente,Lanches,95,9.0,3.0,0
2026-04-15,Pudim (fatia),Doces,22,10.0,3.2,0
2026-04-15,Pão de batata,Salgados,78,6.0,1.8,0
2026-04-15,Pão de forma caseiro,Pães,14,12.0,4.5,0
2026-04-15,Pão de queijo,Pães,158,3.5,1.1,0
2026-04-15,Pão francês,Pães,944,0.9,0.3,0
2026-04-15,Pão na chapa,Lanches,97,6.0,1.5,0
2026-04-15,Sanduíche natural,Lanches,47,14.0,5.5,0
2026-04-15,Sonho,Doces,73,6.0,1.9,0
2026-04-15,Suco de laranja natural,Bebidas,56,9.0,3.0,0
2026-04-15,Torta de limão (fatia),Doces,38,11.0,3.5,0
2026-04-16,Baguete,Pães,39,8.0,2.6,0
2026-04-16,Bolo de cenoura (fatia),Doces,58,7.0,2.0,0
2026-04-16,Brigadeiro,Doces,112,3.0,0.9,0
2026-04-16,Coxinha,Salgados,86,7.5,2.3,0
2026-04-16,Croissant,Pães,51,7.0,2.4,0
2026-04-16,Empada de frango,Salgados,44,7.0,2.2,0
2026-04-16,Esfiha de carne,Salgados,76,6.5,2.0,0
2026-04-16,Misto quente,Lanches,97,9.0,3.0,0
2026-04-16,Pudim (fatia),Doces,24,10.0,3.2,0
2026-04-16,Pão de batata,Salgados,75,6.0,1.8,0
2026-04-16,Pão de forma caseiro,Pães,38,12.0,4.5,0
2026-04-16,Pão de queijo,Pães,90,3.5,1.1,0
2026-04-16,Pão francês,Pães,839,0.9,0.3,0
2026-04-16,Pão na chapa,Lanches,104,6.0,1.5,0
2026-04-16,Sanduíche natural,Lanches,57,14.0,5.5,0
2026-04-16,Sonho,Doces,21,6.0,1.9,0
2026-04-16,Suco de laranja natural,Bebidas,77,9.0,3.0,0
2026-04-16,Torta de limão (fatia),Doces,42,11.0,3.5,0
2026-04-17,Baguete,Pães,56,8.0,2.6,0
2026-04-17,Bolo de cenoura (fatia),Doces,43,7.0,2.0,0
2026-04-17,Brigadeiro,Doces,130,3.0,0.9,0
2026-04-17,Coxinha,Salgados,122,7.5,2.3,0
2026-04-17,Croissant,Pães,64,7.0,2.4,0
2026-04-17,Empada de frango,Salgados,34,7.0,2.2,0
2026-04-17,Esfiha de carne,Salgados,118,6.5,2.0,0
2026-04-17,Misto quente,Lanches,101,9.0,3.0,0
2026-04-17,Pudim (fatia),Doces,18,10.0,3.2,0
2026-04-17,Pão de batata,Salgados,146,5.1,1.8,1
2026-04-17,Pão de forma caseiro,Pães,33,12.0,4.5,0
2026-04-17,Pão de queijo,Pães,160,3.5,1.1,0
2026-04-17,Pão francês,Pães,940,0.9,0.3,0
2026-04-17,Pão na chapa,Lanches,181,6.0,1.5,0
2026-04-17,Sanduíche natural,Lanches,35,14.0,5.5,0
2026-04-17,Sonho,Doces,91,6.0,1.9,0
2026-04-17,Suco de laranja natural,Bebidas,76,9.0,3.0,0
2026-04-17,Torta de limão (fatia),Doces,20,11.0,3.5,0
2026-04-18,Baguete,Pães,41,8.0,2.6,0
2026-04-18,Bolo de cenoura (fatia),Doces,68,7.0,2.0,0
2026-04-18,Brigadeiro,Doces,103,3.0,0.9,0
2026-04-18,Coxinha,Salgados,133,7.5,2.3,0
2026-04-18,Croissant,Pães,77,7.0,2.4,0
2026-04-18,Empada de frango,Salgados,46,7.0,2.2,0
2026-04-18,Esfiha de carne,Salgados,100,6.5,2.0,0
2026-04-18,Misto quente,Lanches,73,9.0,3.0,0
2026-04-18,Pudim (fatia),Doces,39,10.0,3.2,0
2026-04-18,Pão de batata,Salgados,49,6.0,1.8,0
2026-04-18,Pão de forma caseiro,Pães,42,10.2,4.5,1
2026-04-18,Pão de queijo,Pães,248,3.5,1.1,0
2026-04-18,Pão francês,Pães,999,0.9,0.3,0
2026-04-18,Pão na chapa,Lanches,164,6.0,1.5,0
2026-04-18,Sanduíche natural,Lanches,45,11.9,5.5,1
2026-04-18,Sonho,Doces,74,6.0,1.9,0
2026-04-18,Suco de laranja natural,Bebidas,65,9.0,3.0,0
2026-04-18,Torta de limão (fatia),Doces,27,11.0,3.5,0
2026-04-19,Baguete,Pães,26,8.0,2.6,0
2026-04-19,Bolo de cenoura (fatia),Doces,65,7.0,2.0,0
2026-04-19,Brigadeiro,Doces,194,3.0,0.9,0
2026-04-19,Coxinha,Salgados,84,7.5,2.3,0
2026-04-19,Croissant,Pães,71,7.0,2.4,0
2026-04-19,Empada de frango,Salgados,14,7.0,2.2,0
2026-04-19,Esfiha de carne,Salgados,55,6.5,2.0,0
2026-04-19,Misto quente,Lanches,51,9.0,3.0,0
